date,geo,component,price_index,status,year,month
2020-12-01,"Victoria, British Columbia",House only,109.0,,2020,12
2020-12-01,"Victoria, British Columbia",Land only,103.5,E,2020,12
2021-01-01,Canada,Total (house and land),109.0,,2021,1
2021-01-01,Canada,House only,109.3,,2021,1
2021-01-01,Canada,Land only,108.4,E,2021,1
2021-01-01,Atlantic Region,Total (house and land),105.9,,2021,1
2021-01-01,Atlantic Region,House only,107.0,,2021,1
2021-01-01,Atlantic Region,Land only,102.1,E,2021,1
2021-01-01,Newfoundland and Labrador,Total (house and land),100.7,,2021,1
2021-01-01,Newfoundland and Labrador,House only,101.3,,2021,1
2021-01-01,Newfoundland and Labrador,Land only,99.9,E,2021,1
2021-01-01,"St. John's, Newfoundland and Labrador",Total (house and land),100.7,,2021,1
2021-01-01,"St. John's, Newfoundland and Labrador",House only,101.3,,2021,1
2021-01-01,"St. John's, Newfoundland and Labrador",Land only,99.9,E,2021,1
2021-01-01,Prince Edward Island,Total (house and land),110.0,E,2021,1
2021-01-01,Prince Edward Island,House only,111.3,E,2021,1
2021-01-01,Prince Edward Island,Land only,103.3,E,2021,1
2021-01-01,"Charlottetown, Prince Edward Island",Total (house and land),110.0,E,2021,1
2021-01-01,"Charlottetown, Prince Edward Island",House only,111.3,E,2021,1
2021-01-01,"Charlottetown, Prince Edward Island",Land only,103.3,E,2021,1
2021-01-01,Nova Scotia,Total (house and land),110.1,,2021,1
2021-01-01,Nova Scotia,House only,112.2,,2021,1
2021-01-01,Nova Scotia,Land only,103.6,E,2021,1
2021-01-01,"Halifax, Nova Scotia",Total (house and land),110.1,,2021,1
2021-01-01,"Halifax, Nova Scotia",House only,112.2,,2021,1
2021-01-01,"Halifax, Nova Scotia",Land only,103.6,E,2021,1
2021-01-01,New Brunswick,Total (house and land),104.2,,2021,1
2021-01-01,New Brunswick,House only,104.4,,2021,1
2021-01-01,New Brunswick,Land only,101.6,E,2021,1
2021-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),104.2,,2021,1
2021-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,104.4,,2021,1
2021-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,101.6,E,2021,1
2021-01-01,Quebec,Total (house and land),117.8,,2021,1
2021-01-01,Quebec,House only,120.1,,2021,1
2021-01-01,Quebec,Land only,110.9,E,2021,1
2021-01-01,"Québec, Quebec",Total (house and land),108.7,,2021,1
2021-01-01,"Québec, Quebec",House only,110.5,,2021,1
2021-01-01,"Québec, Quebec",Land only,104.6,E,2021,1
2021-01-01,"Sherbrooke, Quebec",Total (house and land),104.0,,2021,1
2021-01-01,"Sherbrooke, Quebec",House only,103.9,,2021,1
2021-01-01,"Sherbrooke, Quebec",Land only,103.1,E,2021,1
2021-01-01,"Trois-Rivières, Quebec",Total (house and land),108.0,,2021,1
2021-01-01,"Trois-Rivières, Quebec",House only,109.0,,2021,1
2021-01-01,"Trois-Rivières, Quebec",Land only,104.0,E,2021,1
2021-01-01,"Montréal, Quebec",Total (house and land),122.1,,2021,1
2021-01-01,"Montréal, Quebec",House only,124.9,,2021,1
2021-01-01,"Montréal, Quebec",Land only,113.5,E,2021,1
2021-01-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),112.8,,2021,1
2021-01-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,115.8,,2021,1
2021-01-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,105.0,E,2021,1
2021-01-01,Ontario,Total (house and land),112.2,,2021,1
2021-01-01,Ontario,House only,113.0,,2021,1
2021-01-01,Ontario,Land only,111.4,E,2021,1
2021-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),137.9,,2021,1
2021-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,145.6,,2021,1
2021-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,116.8,E,2021,1
2021-01-01,"Oshawa, Ontario",Total (house and land),112.4,,2021,1
2021-01-01,"Oshawa, Ontario",House only,111.0,,2021,1
2021-01-01,"Oshawa, Ontario",Land only,113.2,E,2021,1
2021-01-01,"Toronto, Ontario",Total (house and land),106.2,,2021,1
2021-01-01,"Toronto, Ontario",House only,103.9,,2021,1
2021-01-01,"Toronto, Ontario",Land only,110.7,E,2021,1
2021-01-01,"Hamilton, Ontario",Total (house and land),116.1,,2021,1
2021-01-01,"Hamilton, Ontario",House only,120.9,,2021,1
2021-01-01,"Hamilton, Ontario",Land only,105.0,E,2021,1
2021-01-01,"St. Catharines-Niagara, Ontario",Total (house and land),115.7,,2021,1
2021-01-01,"St. Catharines-Niagara, Ontario",House only,116.7,,2021,1
2021-01-01,"St. Catharines-Niagara, Ontario",Land only,113.1,E,2021,1
2021-01-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),121.8,,2021,1
2021-01-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,118.5,,2021,1
2021-01-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,125.7,E,2021,1
2021-01-01,"Guelph, Ontario",Total (house and land),114.6,,2021,1
2021-01-01,"Guelph, Ontario",House only,119.2,,2021,1
2021-01-01,"Guelph, Ontario",Land only,107.3,E,2021,1
2021-01-01,"London, Ontario",Total (house and land),121.2,,2021,1
2021-01-01,"London, Ontario",House only,125.5,,2021,1
2021-01-01,"London, Ontario",Land only,105.5,E,2021,1
2021-01-01,"Windsor, Ontario",Total (house and land),115.3,,2021,1
2021-01-01,"Windsor, Ontario",House only,115.5,,2021,1
2021-01-01,"Windsor, Ontario",Land only,113.7,E,2021,1
2021-01-01,"Greater Sudbury, Ontario",Total (house and land),106.1,,2021,1
2021-01-01,"Greater Sudbury, Ontario",House only,106.5,,2021,1
2021-01-01,"Greater Sudbury, Ontario",Land only,103.4,E,2021,1
2021-01-01,Prairie Region,Total (house and land),99.0,,2021,1
2021-01-01,Prairie Region,House only,97.8,,2021,1
2021-01-01,Prairie Region,Land only,100.9,E,2021,1
2021-01-01,Manitoba,Total (house and land),110.4,,2021,1
2021-01-01,Manitoba,House only,112.9,,2021,1
2021-01-01,Manitoba,Land only,104.9,E,2021,1
2021-01-01,"Winnipeg, Manitoba",Total (house and land),110.4,,2021,1
2021-01-01,"Winnipeg, Manitoba",House only,112.9,,2021,1
2021-01-01,"Winnipeg, Manitoba",Land only,104.9,E,2021,1
2021-01-01,Saskatchewan,Total (house and land),95.9,,2021,1
2021-01-01,Saskatchewan,House only,94.3,,2021,1
2021-01-01,Saskatchewan,Land only,99.8,E,2021,1
2021-01-01,"Regina, Saskatchewan",Total (house and land),92.9,,2021,1
2021-01-01,"Regina, Saskatchewan",House only,90.8,,2021,1
2021-01-01,"Regina, Saskatchewan",Land only,97.8,E,2021,1
2021-01-01,"Saskatoon, Saskatchewan",Total (house and land),97.7,,2021,1
2021-01-01,"Saskatoon, Saskatchewan",House only,96.4,,2021,1
2021-01-01,"Saskatoon, Saskatchewan",Land only,100.9,E,2021,1
2021-01-01,Alberta,Total (house and land),98.0,,2021,1
2021-01-01,Alberta,House only,96.3,,2021,1
2021-01-01,Alberta,Land only,100.5,E,2021,1
2021-01-01,"Calgary, Alberta",Total (house and land),97.6,,2021,1
2021-01-01,"Calgary, Alberta",House only,95.5,,2021,1
2021-01-01,"Calgary, Alberta",Land only,100.1,E,2021,1
2021-01-01,"Edmonton, Alberta",Total (house and land),98.3,,2021,1
2021-01-01,"Edmonton, Alberta",House only,97.0,,2021,1
2021-01-01,"Edmonton, Alberta",Land only,100.8,E,2021,1
2021-01-01,British Columbia,Total (house and land),112.3,,2021,1
2021-01-01,British Columbia,House only,112.2,,2021,1
2021-01-01,British Columbia,Land only,110.7,E,2021,1
2021-01-01,"Kelowna, British Columbia",Total (house and land),107.6,,2021,1
2021-01-01,"Kelowna, British Columbia",House only,110.2,,2021,1
2021-01-01,"Kelowna, British Columbia",Land only,104.0,E,2021,1
2021-01-01,"Vancouver, British Columbia",Total (house and land),113.1,,2021,1
2021-01-01,"Vancouver, British Columbia",House only,112.5,,2021,1
2021-01-01,"Vancouver, British Columbia",Land only,111.9,E,2021,1
2021-01-01,"Victoria, British Columbia",Total (house and land),107.8,,2021,1
2021-01-01,"Victoria, British Columbia",House only,109.1,,2021,1
2021-01-01,"Victoria, British Columbia",Land only,103.6,E,2021,1
2021-02-01,Canada,Total (house and land),111.1,,2021,2
2021-02-01,Canada,House only,111.0,,2021,2
2021-02-01,Canada,Land only,110.1,E,2021,2
2021-02-01,Atlantic Region,Total (house and land),107.5,,2021,2
2021-02-01,Atlantic Region,House only,109.0,,2021,2
2021-02-01,Atlantic Region,Land only,102.2,E,2021,2
2021-02-01,Newfoundland and Labrador,Total (house and land),100.7,,2021,2
2021-02-01,Newfoundland and Labrador,House only,101.3,,2021,2
2021-02-01,Newfoundland and Labrador,Land only,99.9,E,2021,2
2021-02-01,"St. John's, Newfoundland and Labrador",Total (house and land),100.7,,2021,2
2021-02-01,"St. John's, Newfoundland and Labrador",House only,101.3,,2021,2
2021-02-01,"St. John's, Newfoundland and Labrador",Land only,99.9,E,2021,2
2021-02-01,Prince Edward Island,Total (house and land),110.2,E,2021,2
2021-02-01,Prince Edward Island,House only,111.5,E,2021,2
2021-02-01,Prince Edward Island,Land only,103.3,E,2021,2
2021-02-01,"Charlottetown, Prince Edward Island",Total (house and land),110.2,E,2021,2
2021-02-01,"Charlottetown, Prince Edward Island",House only,111.5,E,2021,2
2021-02-01,"Charlottetown, Prince Edward Island",Land only,103.3,E,2021,2
2021-02-01,Nova Scotia,Total (house and land),112.7,,2021,2
2021-02-01,Nova Scotia,House only,115.5,,2021,2
2021-02-01,Nova Scotia,Land only,103.6,E,2021,2
2021-02-01,"Halifax, Nova Scotia",Total (house and land),112.7,,2021,2
2021-02-01,"Halifax, Nova Scotia",House only,115.5,,2021,2
2021-02-01,"Halifax, Nova Scotia",Land only,103.6,E,2021,2
2021-02-01,New Brunswick,Total (house and land),105.5,,2021,2
2021-02-01,New Brunswick,House only,105.9,,2021,2
2021-02-01,New Brunswick,Land only,102.0,E,2021,2
2021-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),105.5,,2021,2
2021-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,105.9,,2021,2
2021-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,102.0,E,2021,2
2021-02-01,Quebec,Total (house and land),118.8,,2021,2
2021-02-01,Quebec,House only,121.5,,2021,2
2021-02-01,Quebec,Land only,111.0,E,2021,2
2021-02-01,"Québec, Quebec",Total (house and land),111.7,,2021,2
2021-02-01,"Québec, Quebec",House only,114.7,,2021,2
2021-02-01,"Québec, Quebec",Land only,105.0,E,2021,2
2021-02-01,"Sherbrooke, Quebec",Total (house and land),104.0,,2021,2
2021-02-01,"Sherbrooke, Quebec",House only,103.9,,2021,2
2021-02-01,"Sherbrooke, Quebec",Land only,103.1,E,2021,2
2021-02-01,"Trois-Rivières, Quebec",Total (house and land),108.3,,2021,2
2021-02-01,"Trois-Rivières, Quebec",House only,109.4,,2021,2
2021-02-01,"Trois-Rivières, Quebec",Land only,104.0,E,2021,2
2021-02-01,"Montréal, Quebec",Total (house and land),123.0,,2021,2
2021-02-01,"Montréal, Quebec",House only,126.2,,2021,2
2021-02-01,"Montréal, Quebec",Land only,113.5,E,2021,2
2021-02-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),112.5,,2021,2
2021-02-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,115.4,,2021,2
2021-02-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,105.0,E,2021,2
2021-02-01,Ontario,Total (house and land),113.7,,2021,2
2021-02-01,Ontario,House only,114.0,,2021,2
2021-02-01,Ontario,Land only,113.9,E,2021,2
2021-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),139.0,,2021,2
2021-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,146.6,,2021,2
2021-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,117.9,E,2021,2
2021-02-01,"Oshawa, Ontario",Total (house and land),113.7,,2021,2
2021-02-01,"Oshawa, Ontario",House only,114.0,,2021,2
2021-02-01,"Oshawa, Ontario",Land only,113.1,E,2021,2
2021-02-01,"Toronto, Ontario",Total (house and land),107.7,,2021,2
2021-02-01,"Toronto, Ontario",House only,104.7,,2021,2
2021-02-01,"Toronto, Ontario",Land only,113.2,E,2021,2
2021-02-01,"Hamilton, Ontario",Total (house and land),116.1,,2021,2
2021-02-01,"Hamilton, Ontario",House only,120.9,,2021,2
2021-02-01,"Hamilton, Ontario",Land only,105.0,E,2021,2
2021-02-01,"St. Catharines-Niagara, Ontario",Total (house and land),117.1,,2021,2
2021-02-01,"St. Catharines-Niagara, Ontario",House only,117.0,,2021,2
2021-02-01,"St. Catharines-Niagara, Ontario",Land only,117.6,E,2021,2
2021-02-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),126.2,,2021,2
2021-02-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,120.7,,2021,2
2021-02-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,133.7,E,2021,2
2021-02-01,"Guelph, Ontario",Total (house and land),119.0,,2021,2
2021-02-01,"Guelph, Ontario",House only,126.4,,2021,2
2021-02-01,"Guelph, Ontario",Land only,107.3,E,2021,2
2021-02-01,"London, Ontario",Total (house and land),121.8,,2021,2
2021-02-01,"London, Ontario",House only,126.0,,2021,2
2021-02-01,"London, Ontario",Land only,106.2,E,2021,2
2021-02-01,"Windsor, Ontario",Total (house and land),116.3,,2021,2
2021-02-01,"Windsor, Ontario",House only,116.3,,2021,2
2021-02-01,"Windsor, Ontario",Land only,116.0,E,2021,2
2021-02-01,"Greater Sudbury, Ontario",Total (house and land),108.2,,2021,2
2021-02-01,"Greater Sudbury, Ontario",House only,107.7,,2021,2
2021-02-01,"Greater Sudbury, Ontario",Land only,109.7,E,2021,2
2021-02-01,Prairie Region,Total (house and land),99.9,,2021,2
2021-02-01,Prairie Region,House only,99.1,,2021,2
2021-02-01,Prairie Region,Land only,101.0,E,2021,2
2021-02-01,Manitoba,Total (house and land),112.3,,2021,2
2021-02-01,Manitoba,House only,115.3,,2021,2
2021-02-01,Manitoba,Land only,105.7,E,2021,2
2021-02-01,"Winnipeg, Manitoba",Total (house and land),112.3,,2021,2
2021-02-01,"Winnipeg, Manitoba",House only,115.3,,2021,2
2021-02-01,"Winnipeg, Manitoba",Land only,105.7,E,2021,2
2021-02-01,Saskatchewan,Total (house and land),96.2,,2021,2
2021-02-01,Saskatchewan,House only,94.6,,2021,2
2021-02-01,Saskatchewan,Land only,99.8,E,2021,2
2021-02-01,"Regina, Saskatchewan",Total (house and land),92.7,,2021,2
2021-02-01,"Regina, Saskatchewan",House only,90.4,,2021,2
2021-02-01,"Regina, Saskatchewan",Land only,98.1,E,2021,2
2021-02-01,"Saskatoon, Saskatchewan",Total (house and land),98.3,,2021,2
2021-02-01,"Saskatoon, Saskatchewan",House only,97.2,,2021,2
2021-02-01,"Saskatoon, Saskatchewan",Land only,100.9,E,2021,2
2021-02-01,Alberta,Total (house and land),98.8,,2021,2
2021-02-01,Alberta,House only,97.5,,2021,2
2021-02-01,Alberta,Land only,100.6,E,2021,2
2021-02-01,"Calgary, Alberta",Total (house and land),98.4,,2021,2
2021-02-01,"Calgary, Alberta",House only,96.7,,2021,2
2021-02-01,"Calgary, Alberta",Land only,100.2,E,2021,2
2021-02-01,"Edmonton, Alberta",Total (house and land),99.1,,2021,2
2021-02-01,"Edmonton, Alberta",House only,98.2,,2021,2
2021-02-01,"Edmonton, Alberta",Land only,100.9,E,2021,2
2021-02-01,British Columbia,Total (house and land),116.3,,2021,2
2021-02-01,British Columbia,House only,115.3,,2021,2
2021-02-01,British Columbia,Land only,112.5,E,2021,2
2021-02-01,"Kelowna, British Columbia",Total (house and land),109.6,,2021,2
2021-02-01,"Kelowna, British Columbia",House only,112.0,,2021,2
2021-02-01,"Kelowna, British Columbia",Land only,106.7,E,2021,2
2021-02-01,"Vancouver, British Columbia",Total (house and land),117.6,,2021,2
2021-02-01,"Vancouver, British Columbia",House only,116.0,,2021,2
2021-02-01,"Vancouver, British Columbia",Land only,113.8,E,2021,2
2021-02-01,"Victoria, British Columbia",Total (house and land),108.5,,2021,2
2021-02-01,"Victoria, British Columbia",House only,110.2,,2021,2
2021-02-01,"Victoria, British Columbia",Land only,104.0,E,2021,2
2021-03-01,Canada,Total (house and land),112.3,,2021,3
2021-03-01,Canada,House only,112.4,,2021,3
2021-03-01,Canada,Land only,110.7,E,2021,3
2021-03-01,Atlantic Region,Total (house and land),109.2,,2021,3
2021-03-01,Atlantic Region,House only,111.2,,2021,3
2021-03-01,Atlantic Region,Land only,102.2,E,2021,3
2021-03-01,Newfoundland and Labrador,Total (house and land),101.5,,2021,3
2021-03-01,Newfoundland and Labrador,House only,102.5,,2021,3
2021-03-01,Newfoundland and Labrador,Land only,99.9,E,2021,3
2021-03-01,"St. John's, Newfoundland and Labrador",Total (house and land),101.5,,2021,3
2021-03-01,"St. John's, Newfoundland and Labrador",House only,102.5,,2021,3
2021-03-01,"St. John's, Newfoundland and Labrador",Land only,99.9,E,2021,3
2021-03-01,Prince Edward Island,Total (house and land),113.9,E,2021,3
2021-03-01,Prince Edward Island,House only,116.0,E,2021,3
2021-03-01,Prince Edward Island,Land only,103.3,E,2021,3
2021-03-01,"Charlottetown, Prince Edward Island",Total (house and land),113.9,E,2021,3
2021-03-01,"Charlottetown, Prince Edward Island",House only,116.0,E,2021,3
2021-03-01,"Charlottetown, Prince Edward Island",Land only,103.3,E,2021,3
2021-03-01,Nova Scotia,Total (house and land),113.8,,2021,3
2021-03-01,Nova Scotia,House only,117.0,,2021,3
2021-03-01,Nova Scotia,Land only,103.6,E,2021,3
2021-03-01,"Halifax, Nova Scotia",Total (house and land),113.8,,2021,3
2021-03-01,"Halifax, Nova Scotia",House only,117.0,,2021,3
2021-03-01,"Halifax, Nova Scotia",Land only,103.6,E,2021,3
2021-03-01,New Brunswick,Total (house and land),108.5,,2021,3
2021-03-01,New Brunswick,House only,109.4,,2021,3
2021-03-01,New Brunswick,Land only,102.0,E,2021,3
2021-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),108.5,,2021,3
2021-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,109.4,,2021,3
2021-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,102.0,E,2021,3
2021-03-01,Quebec,Total (house and land),120.5,,2021,3
2021-03-01,Quebec,House only,123.8,,2021,3
2021-03-01,Quebec,Land only,111.0,E,2021,3
2021-03-01,"Québec, Quebec",Total (house and land),114.7,,2021,3
2021-03-01,"Québec, Quebec",House only,119.2,,2021,3
2021-03-01,"Québec, Quebec",Land only,105.0,E,2021,3
2021-03-01,"Sherbrooke, Quebec",Total (house and land),104.0,,2021,3
2021-03-01,"Sherbrooke, Quebec",House only,103.9,,2021,3
2021-03-01,"Sherbrooke, Quebec",Land only,103.1,E,2021,3
2021-03-01,"Trois-Rivières, Quebec",Total (house and land),108.3,,2021,3
2021-03-01,"Trois-Rivières, Quebec",House only,109.4,,2021,3
2021-03-01,"Trois-Rivières, Quebec",Land only,104.0,E,2021,3
2021-03-01,"Montréal, Quebec",Total (house and land),124.7,,2021,3
2021-03-01,"Montréal, Quebec",House only,128.6,,2021,3
2021-03-01,"Montréal, Quebec",Land only,113.5,E,2021,3
2021-03-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),113.8,,2021,3
2021-03-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,117.1,,2021,3
2021-03-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,105.0,E,2021,3
2021-03-01,Ontario,Total (house and land),115.2,,2021,3
2021-03-01,Ontario,House only,115.7,,2021,3
2021-03-01,Ontario,Land only,114.9,E,2021,3
2021-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),143.5,,2021,3
2021-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,151.7,,2021,3
2021-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,120.5,E,2021,3
2021-03-01,"Oshawa, Ontario",Total (house and land),113.7,,2021,3
2021-03-01,"Oshawa, Ontario",House only,114.0,,2021,3
2021-03-01,"Oshawa, Ontario",Land only,113.1,E,2021,3
2021-03-01,"Toronto, Ontario",Total (house and land),108.6,,2021,3
2021-03-01,"Toronto, Ontario",House only,105.7,,2021,3
2021-03-01,"Toronto, Ontario",Land only,114.0,E,2021,3
2021-03-01,"Hamilton, Ontario",Total (house and land),116.1,,2021,3
2021-03-01,"Hamilton, Ontario",House only,120.9,,2021,3
2021-03-01,"Hamilton, Ontario",Land only,105.0,E,2021,3
2021-03-01,"St. Catharines-Niagara, Ontario",Total (house and land),120.8,,2021,3
2021-03-01,"St. Catharines-Niagara, Ontario",House only,121.7,,2021,3
2021-03-01,"St. Catharines-Niagara, Ontario",Land only,118.4,E,2021,3
2021-03-01,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),128.2,,2021,3
2021-03-01,"Kitchener-Cambridge-Waterloo, Ontario",House only,122.6,,2021,3
2021-03-01,"Kitchener-Cambridge-Waterloo, Ontario",Land only,135.9,E,2021,3
2021-03-01,"Guelph, Ontario",Total (house and land),119.4,,2021,3
2021-03-01,"Guelph, Ontario",House only,127.2,,2021,3
2021-03-01,"Guelph, Ontario",Land only,107.3,E,2021,3
2021-03-01,"London, Ontario",Total (house and land),124.4,,2021,3
2021-03-01,"London, Ontario",House only,127.5,,2021,3
2021-03-01,"London, Ontario",Land only,110.8,E,2021,3
2021-03-01,"Windsor, Ontario",Total (house and land),118.0,,2021,3
2021-03-01,"Windsor, Ontario",House only,118.2,,2021,3
2021-03-01,"Windsor, Ontario",Land only,116.0,E,2021,3
2021-03-01,"Greater Sudbury, Ontario",Total (house and land),109.6,,2021,3
2021-03-01,"Greater Sudbury, Ontario",House only,108.2,,2021,3
2021-03-01,"Greater Sudbury, Ontario",Land only,114.0,E,2021,3
2021-03-01,Prairie Region,Total (house and land),100.8,,2021,3
2021-03-01,Prairie Region,House only,100.3,,2021,3
2021-03-01,Prairie Region,Land only,101.0,E,2021,3
2021-03-01,Manitoba,Total (house and land),113.5,,2021,3
2021-03-01,Manitoba,House only,116.9,,2021,3
2021-03-01,Manitoba,Land only,105.8,E,2021,3
2021-03-01,"Winnipeg, Manitoba",Total (house and land),113.5,,2021,3
2021-03-01,"Winnipeg, Manitoba",House only,116.9,,2021,3
2021-03-01,"Winnipeg, Manitoba",Land only,105.8,E,2021,3
2021-03-01,Saskatchewan,Total (house and land),97.5,,2021,3
2021-03-01,Saskatchewan,House only,96.3,,2021,3
2021-03-01,Saskatchewan,Land only,100.0,E,2021,3
2021-03-01,"Regina, Saskatchewan",Total (house and land),94.4,,2021,3
2021-03-01,"Regina, Saskatchewan",House only,92.4,,2021,3
2021-03-01,"Regina, Saskatchewan",Land only,98.7,E,2021,3
2021-03-01,"Saskatoon, Saskatchewan",Total (house and land),99.4,,2021,3
2021-03-01,"Saskatoon, Saskatchewan",House only,98.7,,2021,3
2021-03-01,"Saskatoon, Saskatchewan",Land only,100.9,E,2021,3
2021-03-01,Alberta,Total (house and land),99.5,,2021,3
2021-03-01,Alberta,House only,98.6,,2021,3
2021-03-01,Alberta,Land only,100.5,E,2021,3
2021-03-01,"Calgary, Alberta",Total (house and land),98.9,,2021,3
2021-03-01,"Calgary, Alberta",House only,97.8,,2021,3
2021-03-01,"Calgary, Alberta",Land only,99.7,E,2021,3
2021-03-01,"Edmonton, Alberta",Total (house and land),100.1,,2021,3
2021-03-01,"Edmonton, Alberta",House only,99.4,,2021,3
2021-03-01,"Edmonton, Alberta",Land only,101.5,E,2021,3
2021-03-01,British Columbia,Total (house and land),117.2,,2021,3
2021-03-01,British Columbia,House only,116.3,,2021,3
2021-03-01,British Columbia,Land only,113.1,E,2021,3
2021-03-01,"Kelowna, British Columbia",Total (house and land),111.8,,2021,3
2021-03-01,"Kelowna, British Columbia",House only,115.2,,2021,3
2021-03-01,"Kelowna, British Columbia",Land only,106.9,E,2021,3
2021-03-01,"Vancouver, British Columbia",Total (house and land),118.2,,2021,3
2021-03-01,"Vancouver, British Columbia",House only,116.3,,2021,3
2021-03-01,"Vancouver, British Columbia",Land only,114.4,E,2021,3
2021-03-01,"Victoria, British Columbia",Total (house and land),111.0,,2021,3
2021-03-01,"Victoria, British Columbia",House only,115.8,,2021,3
2021-03-01,"Victoria, British Columbia",Land only,104.0,E,2021,3
2021-04-01,Canada,Total (house and land),114.4,,2021,4
2021-04-01,Canada,House only,114.3,,2021,4
2021-04-01,Canada,Land only,112.9,E,2021,4
2021-04-01,Atlantic Region,Total (house and land),111.0,,2021,4
2021-04-01,Atlantic Region,House only,113.4,,2021,4
2021-04-01,Atlantic Region,Land only,102.2,E,2021,4
2021-04-01,Newfoundland and Labrador,Total (house and land),102.1,,2021,4
2021-04-01,Newfoundland and Labrador,House only,103.3,,2021,4
2021-04-01,Newfoundland and Labrador,Land only,99.9,E,2021,4
2021-04-01,"St. John's, Newfoundland and Labrador",Total (house and land),102.1,,2021,4
2021-04-01,"St. John's, Newfoundland and Labrador",House only,103.3,,2021,4
2021-04-01,"St. John's, Newfoundland and Labrador",Land only,99.9,E,2021,4
2021-04-01,Prince Edward Island,Total (house and land),115.2,E,2021,4
2021-04-01,Prince Edward Island,House only,117.5,E,2021,4
2021-04-01,Prince Edward Island,Land only,103.3,E,2021,4
2021-04-01,"Charlottetown, Prince Edward Island",Total (house and land),115.2,E,2021,4
2021-04-01,"Charlottetown, Prince Edward Island",House only,117.5,E,2021,4
2021-04-01,"Charlottetown, Prince Edward Island",Land only,103.3,E,2021,4
2021-04-01,Nova Scotia,Total (house and land),116.0,,2021,4
2021-04-01,Nova Scotia,House only,120.0,,2021,4
2021-04-01,Nova Scotia,Land only,103.5,E,2021,4
2021-04-01,"Halifax, Nova Scotia",Total (house and land),116.0,,2021,4
2021-04-01,"Halifax, Nova Scotia",House only,120.0,,2021,4
2021-04-01,"Halifax, Nova Scotia",Land only,103.5,E,2021,4
2021-04-01,New Brunswick,Total (house and land),110.2,,2021,4
2021-04-01,New Brunswick,House only,111.3,,2021,4
2021-04-01,New Brunswick,Land only,102.1,E,2021,4
2021-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),110.2,,2021,4
2021-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",House only,111.3,,2021,4
2021-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,102.1,E,2021,4
2021-04-01,Quebec,Total (house and land),127.2,,2021,4
2021-04-01,Quebec,House only,131.2,,2021,4
2021-04-01,Quebec,Land only,115.7,E,2021,4
2021-04-01,"Québec, Quebec",Total (house and land),115.3,,2021,4
2021-04-01,"Québec, Quebec",House only,119.3,,2021,4
2021-04-01,"Québec, Quebec",Land only,106.3,E,2021,4
2021-04-01,"Sherbrooke, Quebec",Total (house and land),104.0,,2021,4
2021-04-01,"Sherbrooke, Quebec",House only,103.9,,2021,4
2021-04-01,"Sherbrooke, Quebec",Land only,103.1,E,2021,4
2021-04-01,"Trois-Rivières, Quebec",Total (house and land),108.3,,2021,4
2021-04-01,"Trois-Rivières, Quebec",House only,109.4,,2021,4
2021-04-01,"Trois-Rivières, Quebec",Land only,104.0,E,2021,4
2021-04-01,"Montréal, Quebec",Total (house and land),133.9,,2021,4
2021-04-01,"Montréal, Quebec",House only,138.8,,2021,4
